Review,label,confidence
21 Temmuzda verdiğim sipariş 1 Ağustos'ta teslim edildi.Ebebek gibi bir satıcıya gerçekten hiç yakıştıramadim.Acil bir sipariş vermiş olsaydım mağdur olacakmışim.ilk defa internetten yaptığım alışverişte bir yoruma puanlamada 1 veriyorum.Bunun ebebek olacağı hiç aklıma gelmezdi.,0,3
"Ürün gönderilmedi, hepsi burada ürünü teslim etti olarak gösterdi, müşteri hizmetlerini aradım ama bir gelişme yok. Hepsi burada ve dhl kargo mağdur etti tarafımı.",0,3
masa gayet guzel fakat kirik cikti,0,2
Hasarlı ürün göndermişler kaçtır değişim talebi açıyorum red ediyolar çözüm bekliyorum hemen birde üstüne fiyatını arttırmışlar,0,3
"Bedeni, oturuşu mükemmel ama kumaşı korkunç kalitesiz. Belinde yer alan cırt cırt giyip çıkarırken bir yerlerine yapışıyor, kumaşı tiftik tiftik ediyor sürekli. Iki yıkamada dikişleri atmaya başladı. Bir iki kere giyer sonra atarım diyorsanız fiziği gerçekten çok iyi gösteriyor ama o kadar",0,3
Uyguna geldi kullanışlı sağlamdı,1,1
kumaşı çok kötü görseldekiyle alakasi bile yok bildiğin transparan içindeki etiketi bile belli naylon gibi olmasaydı yinede iade etmicektim ama hiç rahat da değDevamını Oku,0,3
kargosu hızlıydı ve gayet iyi şekilde sarılmış sağlam geldi çok teşekkürler satıcıya,1,1
Ürünüm.bu şekilde geldi ısıtıcı gönderilmemiş.,0,3
Tarihi 1 yil gecmis urun gonderildi.,0,3
Ürün çok geç ulaştı ve malesef kalitesiz satıcı çok ilgisiz bu üründe beklentiniz çok tutmayın tavsiyem 😔,0,3
Gerçekten çok iyi ck ile birlikte sıfırdan başladım ve baya ilerleme katettim,2,3
L aldım ama ilk yıkamada soldu,1,2
154 cm 71 kilo ile 40 beden (L) çok güzel oldu. Potluk olmadı. Ne bol ne dar… Tam olması gerektiği gibi. Boydan tabii ki uzun kestireceğim. Süper kalite 3 renk Devamını Oku,2,3
"Güzel çok beğendim yeni kutusunu ,,, 9 aydır kullanıyorum çok iyi bir ürün",2,3
Hızlı kargo. Kulaklık güzel ve 2. ye aldım.,2,3
Çok güzel tüylerime incelik ve dökülme kazandırdı bayıldım herkese öneririm.,2,3
"Almayın, ıslak değiller. Piyasada çok daha iyileri var.",0,3
Harika paketleme de çok güzel bayıldım,2,3
üstü  çok büyük kolları uzun vede bol alt kısmında oldukca küçük yani dar iade edilecek maalesef kumaş olarak idare eder,0,3
ürüne tek kelimeyle BA YİL DİMMMMM.....Kötü yorumları görünce biraz tereddüt ettim ama iyiki  iyiki almışım çok çok beğendim MMM❤️,2,3
Kargo adıgıbı jet  valla cumartesı sipRiş verdim pazartesı ulaştı,0,3
Ürün kokusu güzel ama bilinen markadan daha ince ve küçük,1,1
güzel ve kullanışlı bi ürün,1,1
10 adet  Yedek Başlık kutusunun içi boş geldi,0,3
"Kesinlikle 43 Beden ayakkabi sigmiyor!
Bölme plastikleri egri bügrü cikti, ara bölmeler tutmadigi icin yapistirmak zorunda kaldim.
Malesef SIKINTILI .",0,2
Parasını hakedecek bir malı yok tavsiye etmiyorum,0,2
ürün sorunsuz ve hızlı bir şekilde elime ulaştı.Güvenli ve hızlı kargolama için teşekkür ederim,2,3
KALİTESİZ VE KIRIK MALZEME GÖNDERİYORLAR. GELDİĞİ GİBİ İADE TALEBİ OLUŞTURDUM AYAKLARINDAN BİRİ KIRIK OLDUĞU İÇİN.,0,3
bayılıyorum dokusuna kesinlikle alınmalı  hediye için de teşekkürler 🥰,2,3
A4 kağıdı dahi yapistirmaz rezil bir ürün.,0,3
"Tesla için, şemsiyenin sapı direkt ekranı çiziyor. Ekranı ortada ve konsoldan yüksek olmayan diğer geniş araçlar için kullanabilirsiniz. Şemsiyenin açılması ve toplanması biraz meşakkatli.",1,2
Yanlış ürün gönderdiler,0,3
çok güzel bir ürün cildime parlaklık veriyor hiç fondatön kullanmıyorum,2,3
"Ürün iş görüyor ancak şu noktalara dikkat 
1.satıcıya özellikle sormama rağmen aracımın ön camını tam kapatmıyor. 
2. Fiyatına göre malzeme kalitesi daha iyi olmalıydı. 
3. Birkaç kullanımdan sonra dağılacak hissiyatı veriyor.",1,1
tam faydasını göremedim. çok duzenlide kullanamadim gerci,1,2
Gayet güzel geldi sağlam elime ulaştı,2,3
Hiç de iyi yapışmıyor. Yapışkanı zayıf tavsiye etmem,1,1
ben uçları kapalı model istiyordum bunu da öyle sanıp aldım,0,2
mükemmel  teşekkür,2,3
cok rahat ama biraz dandik bi tanesi yirtildi bir tanesininde askisi koptu,0,2
kitaplara lafım yok yalnız iki kalemden biri bitmiş bir  halde gelmiş rengi soluk baya,1,2
ürün elime sağlam ve hızlı bir şekilde ulaştı,1,1
ürünler guzle ama biri yamuk duruyor fiyat performans ürünü,1,2
Çok güzel alın ❤️❤️❤️,2,3
paketleme çok güzeldi sağlam geldi,2,3
Hedıye için teşekkür ederimmm❣️,2,2
Ürün hemen onaylandı.Akabinde kargoya verildi.Hafta sonu olmasına rağmen kargo ürünü getirdi.Ürün çok sağlam paketlenmişti.Kutuyu açtık sorunsuz ve eksiksiz şekDevamını Oku,2,3
Ürün çok ince gomlek gibi,1,2
Ürün gözüktüğü gibi geldi 1 günde elime ulaştı teslimat hızlıydı paketlemede iyiydi kargoda iyidi ama daha denemedim bugün deneyeceğim umarım iyi sonuçlar alırıDevamını Oku,1,1
"Bantlar çok ince ve küçük, o yüzden birkaç kullanmaya koptu maalesef kalitesiz",0,3
çok teşekkür ederim. ürün cok kaliteli. küçük hediyeniz için ayrıca teşekkürler.,2,3
Şampuanın bir kısmı kutunun içine dökülmüş,0,3
115 pepy aldım esmer tenliyim o kadar yakıştırdım ki rengini kendime. İlk defa tek seferde bir rujun rengini tutturabildim diye sevinmiştim kiiii kimse söylememiş yapış yapış bir ruj asla birkaç dk sonra geçmiyor. Üzerine gloss sürdükten sonra geçti. Hiç de öyle kalıcı değil. Performansa göre fiyatı çok pahalı bir de zamanla renk vermiyor yazmışlar🥲,1,1
Daha önce de farklı boyuttaki modelini almıştım. Geçen seferki ürüne göre çelik kalitesi düşmüş. Sonlama parçaları takılmamış profilin içi görünüyor. Ayrıca tekerlek kalitesi ciddi oranda azaltılmış eski tekerler çok daha kaliteliydi.,1,1
Musluk gelmedi resimde gösterildiği halde,0,2
Leke karşıtını kullanıyordum bunu da aldım benim cildime iyi geldi,2,3
Yanlış beden gönderiyorlar sürekli vakit kaybetmeyin,0,3
begendim istediğim gibi geldi guzel,1,2
Küçük ama güzel,1,1
"Fotografta görünen renkler gelmedi. Ama havlu tokalarin yumuşaklığı, sıkılığı gayet iyi",1,1
ÇOK RAHAT ÇOK PROFESYONEL ALIN ALDIRIN,0,3
Paketleme çok kötüydü kapağı kırık ve dökülmüş bı şekilde geldi,0,3
ALMAYIN. İNSANLARI NEDEN KANDIRYRSNZ TEKNOLOJİ DEĞİL TALON GELDİ.!,0,3
Faturayı kutunun üstüne yapışkanlı yapıştırmak da nedir anlamadım. faturayı çekince yırtılıyor.!!!!,1,2
bugün elime ulaştı. bedenim m ancak daha toparlayıcı olsun diye small aldım. kendi bedeninizden bir küçüğünü alın çünki maksat toparlaması zaten. çok beğendim bDevamını Oku,2,3
Yanlış ürün yolladılar,0,3
Bilge Karga kalitesi der susarım 2 senedir devamlı kullanıyorum muhteşem,2,3
aşırı rahat beğendim,2,3
Alt beden gerçekten çok küçük onun dışında ürünü beğendim. 1 beden büyük alınmalı,1,1
Daha kullanmadım ama kargolama sıkıntılıydi  paketler edilmiştir,1,2
Paketten çıkarıp gönderilmiş resmen çok kötü bir paketleme satıcıya puan bile verilmez,0,3
4 ürün gorseldeki gibi 2 ürün uydurularak tamamlanmis bence kötü bir durum,0,2
Ürünü yanlış aldım ama hala iade parası gelmedi,0,3
Parlaklık veriyor ama yapay bi parlaklık. sim sim duruyor. ben o duruşu sevmediğim için fondöten altına kullanıyorum. Ayrıca kokusunu da hiç sevmedim,1,2
Aldığımda boyutu gerçekten iyiydi fakat bir yıkamafan sonra ufacık kaldı hiç beklemiyordum,0,2
Baya dökülmüştü 🥲,1,2
fena değil kızıma oyuncak olarak almıştım çok kaliteli değil makyaj için kullanilmaz,0,3
daha cox cocuk saci icin istifade oluna biler,1,2
Harika çok güzel şampuan küçük hediye içinde satıcıya teşekkür ederim,2,3
Kurulumu çok kolaydı. Büyüklüğü de benim isteğimi karşıladı. Fakat nasıl bir akıl masanın görünecek üst yüzeyine etiket yapıştırmaya teşvik etti bilemiyorum. 1 saattir uğraşıyorum hala çıkmıyor etiketin yapışkanlığı. Ne yaptıysam olmadı,1,2
"Bay Zıpzıp çok güzeldi diye aldım ama uydurma bir hikaye, çok kötü",0,3
Gerçekten kaliteli çıktı kız kardeşime aldım çok beğendi 😊,2,3
kalıp olarak küçük,1,2
Kumaşın dışı pamuklu gibi iç fazla polyesterli beğenmedim,0,3
Cok begendım ama bıraz buyuk,2,3
Ürün sağlam ama kargo berbat başka şirket yokmu Ege turu yapıp geldi kargom,0,3
Ürünün çok işe yaradığını düşünmüyorum abartılan bir ürün. Bebeğimin burnu tıkalı biz faydasını görmedik. Fiyatını asla haketmiyor,0,2
kullan at ürünü,0,3
Ürünün kilit karşılığı eksik Kilitlenmiyor,1,1
Hic bir ise yaramıyor,0,2
Çok güzel geldiler tam bedeninizi alabilirsiniz,2,3
Satıcı hepsi burada.. soru almıyor. Muhattap bulamıyorum.. 1 ay önce aldım ama bozuldu.. demekki dandik bir ürün.. satıcı ilgili değil..,0,3
ses kalitesi güzel. küçük çocuk için alınmıştı. çocuk için iyidir,1,1
Ürün lekeli geldi ve boyut olarak beklediğimden büyük yine de fp ürün,1,2
Bende kabızlık yaptı,1,2
Arkadaşıma hediye aldım ve gerçekten çok zarif aksesuar. Çok beğenildi :),2,2
gelen ürün çin malı sıradan dandik bir ürün kohlemann ile hiç bir ilgisi yada alakası yok işin komik tarafı satıcı kohler gelen ürün çin malı jb 100b diye bir ürün ısıtma özelliği çalışmıyor diyebiliriz çünkü 5 dk üzerinde otursanız ürünün ısıtmaya çalıştığından fazlasını vucut ısınızla kendiniz daha fazlasını başarabilirsiniz masaja gelince gürültü yapmaktan başka bir işe yaramıyor arkamda bir zırıltı gürültü olsun kafamı şişirsin diyorsanız alın daha fazla yazmak isterim ama zamanım bu dandik üründen daha kıymetli insanları kandırmayın yeter marka yazıp çin malı bi işe yaramayan ürün göndermeyin,0,3
Şık ve güzel beğendim.,1,1
beden xl diyor ama karma geldi set,0,3
Oğlum İçin aldım düzenli kullanıldığında faydalı bir ürün,2,2
Çok sağlam bişey beklemeyin. Bu fiyata bu ürün mantığıyla normal. Masa üstünde çizikler ve çamur izi tarzında kirlilik mevcuttu. Ürün satıyorsun güzelce temizleyip paketlersin ama esnaflık bitmiş. Genel anlamda idare eder orta sınıf bi ürün,1,1
Ürün geldi fakat bıçağında yanık kokusu vardı ve yanmış gibi sarı izler vardı sorun etmedim ama umarım hata yapmamışımdır.,1,1
"saçımı bunlarla yapıyorum, özellikle katlı kesiminiz varsa çok güzel şekillendiriyor",2,3
Koku güzel ama benonunblogu nun dediği gibi kalıcı değil. Maalesef kalıcılığı hiç yok.,0,2
dün sipariş verdim bugün elime ulaştı. ütüyü de çok beğendim,2,3
Ürünü 2.Siparişim. İkili aldım hep. Ürün içeriği iyi ama kullanımına imkan yok! Her seferisinde püskürtme aparatı bozuk ya da kalitesiz malzemeden çalışmıyor. Kullanamıyorsunuz,0,3
çok güzel  tam oturuyor,2,3
Bebeğim için aldım güzel,1,1
tokalar karışık renk değil beyaz ve pembe çoğunluğu var bi kaç adet farklı renk var,1,2
çok beğendik süper,2,3
fiyatına göre güzel beğendim🥰,1,1
Yorumlara aldanmayın ben aldandım 200 tl ye ne bekliyon dicek olursanız sizde haklısınız,0,3
Çok beğendim rengi çok hoş,2,3
Ben cok sevdım sızde gonul rahatlıkla alabilirsiniz 😊,1,2
Sürekli stokladığım bir ürün herkes gönül rahatlığıyla alabilir,2,3
çok beğendik kızıma hediye aldım çok memnun,2,3
İş görür kullanisli,1,2
bebek çantası için aldım çok büyük içi çok memnunum,2,3
ürün güzel ama bana diğer kullanıcılar gibi hediyeler gelmedi çok heveslenmeyim 5 yaprak çalışma kağıdı koydular bana hediye diye onun dışında ürün güzel,1,1
"Biraz ince ama gayet güzel, beğendim. Tam beden.",2,3
Orijinalliğinden pek emin olamadım.,1,2
cok guzel begendik gediye icinde tesekkurler,2,3
babama hediye olarak almıştım çok beğendik elinize emeğinize sağlık,2,3
Güzel kızım kullanıyor,1,1
anneme aldım çok memnun kaldı severek giyiyo,2,3
Renkleri ve bedenleri farklı geldi ama fena değildi,1,2
Büyük sanıyordum tokalar küçük ama tatlı,1,2
aşırı güzel kaliteli fiyata göre baya iyi,2,3
İşçiliği güzel ama konforlu değil. Bir numara büyük almama rağmen küçük topuk dışarıda kalıyor. Değişim veya iade edeceğim.,1,1
çok güzel  çok beğendik,2,3
Beklediğim gibi durmuyor ama idare eder astarsız,1,2
Kullandığım çok ünlü markalardan sonra denemek için Pınar hanımda gördüm ve aldım. kirpiklerime verdiği hacim çok güzel. Teşekkürler Pınar hanım.,2,3
Güzel ürün büyük olanını seçtim,2,3
"Çok kullanışlı bir ürün, bebek çantamın olmazsa olmazı",2,3
"Ürün parçaları kırık geldi, malzemesi aşırı kalitesiz sakın almayın",0,3
tek kelime ile mükemmel bayıldım teşekkürler,2,3
Ürün çok kalitesiz,0,3
1 beden büyük söylememe rağmen s beden gibi geldi,0,3
pile kismi kotu duruyo begenmedim,0,2
Çok iyi ürün hızlı teslimat,2,3
Gerçekten fiyat performans ürünü bayıldım harikalar,2,3
ürün görsel ile aynı geldi çoraplar da gayet yeterli,2,3
ürünümü iki aydır kullanıyorum yalnız robot haznesinin içindeki çivi kırıldı. robotu çalıştırırken kırildi hiç memnun değilim,0,3
"Universal , her araca uygun olduğunu yazıyor fakat Egea Cross için çok büyük, açıkçası işime yaramadı",0,3
168 boy 71 kilo xl aldım salaş durdu çok güzellllll🫶🏻,2,3
defalarca aldım kokusu harika,2,3
Güzel kızım için aldım severek kullanıyor,1,1
Hayatımda daha kötü çok az ürün kullanmışımdır. Tam bir influencer şişirmesi. Sivilce olmayan yüzümde ağrılı büyük sivilcelere sebep oldu. Cilt bariyerim kurudu. Yüzümü 3 haftadır toparlayamadığım için antibiyotikli kremlere başladım. Asla ama asla tavsiye etmiyorum. Cilt tipim karma bu arada. Cildim yağlı olsa ağır geldi derim.,0,3
güzel beğendim kitap sığıyor,2,3
"Kumaşı çok güzel, normalde s giyerim m aldım çok iyi durdu oversize duruşu.",2,3
sinbonun bu ürünü 1 ay olmadı çalışmıyor çok kötü bir ürün geri iade edecem.Satıciya ulasamadim lütfen satici bana ulasabilirmi?,0,3
sentetik ağırlıklı bir kumaşı var,1,2
Koskoca Cigit markası yamuk biçilmiş kıyafetler. Çok üzgünüm dünyanın parasını verdim ben bunlara . Hemen 30 derecede yıkattım çocuklarım giyecek diye. Resmen önü arkaya arkası öne kaymış.,0,3
Fayda gören var mı 😂,1,2
Ne kadar ekmek o kadar köfte ...,0,2
küflendi gibi bişi oldu sevmedim,0,3
indirime girdikçe alıyorum kokusu cok güzel,2,3
Çok kaliteli bi ürün değil. Sırf çok abartıldı diye aldım. Aldığım için de kendimi zorluyorum kullanmak asıma fakat yine bildiğimiz yoldan ilerliyoruz 😅,1,1
Allah razı olsun herkesten yardım eden,2,3
"Normalde beyaz yeşil olan paketi kullanıyorum o seri çok iyiydi. Bunu da deneyeyim dedim ama pişman oldum 12li aldığımda. Rezalet derecede kötü. Bebek ıslak mendilinde neden parfüm olur? Ağır kokuyor ayrıca çok ıslak köpürüyor. Paket de kalitesiz, kapak kısmı patlıyor içindeki su devamlı akıyor. Beğenmedim 👎🏼",0,3
Yüzümde parıltı gibi değil de daha çok Yapış yapış terlemiş Görüntüsü veriyor,1,2
Sevenerek kullanıyorum devamlı,1,2
Ben ürünü instgramda gördüm tavsiye üzerine aldım saçlarımda dökülme vardı 1 aydır kullanıyorum biraz etkisi oldu dökülmeye uzattı da saçımı,2,2
Ürün orijinal öncelikle onu söyleyeyim. Çok övüldüğü için aldım ama beklentimi karşılamadı. Çok yoğun olduğu için kolay dağılmıyor ve bu da topak topak olmasını sağlıyor. Ben bu görüntüyü sevmediğim için benlik değil. Ama fırçası falan güzel bu tarz sevenler için.,1,1
Derz dolgu sipariş verdim bana mum silikon gönderilmiş,0,3
çok güzel eşime aldım çok beğendi paketlenmesi çok sağlam ve güzeldi teşekkür ediyorum satıcıya,2,3
çok küçük 2 bölmesine 1 pantolon anca asılır aralıklar çok dar.,0,2
6 adet aynı zamanda altım. hepsi tek poşete konulmuş olarak geldiç direk kolinin içine konulmuş. ağız kısımları bantlanabilirdi. ürün ile sıkıntı yok. kargolama kötüydü. koli yerden yere atılmış gibiydi. çamaşır suyu olduğu için şişelerin etrafına bulaşmıştı.,0,3
iyi hoşta fuları farklı geldi beğenmedim fularini,1,1
Poşeti yırtık göndermişler. Üşenmedim saydım eksikti.,1,1
ürün idare eder . çocuklar için kullanışlı,1,2
Ürünler hızlı bir şekilde geldi lakin 100&100 pamuk yazmakta gelen ürün etiketinde 65 polyester 35 pamuk yazmakta ürün dışında  100&100 pamuk yazmakta,1,2
Fiyatı pahalı fakat güzel ürn,1,1
Eksik parça var,0,3
Daha kullanmadım ama güzele benziyor saat inşallah iyi çıkar da abime de alırım 🤣🤣😘,1,1
Aşırı güzel alın aldırın,2,3
Yapıştırma bandı tüylenince kayıyo ve  çıkartıyor,1,2
ağırlıklar tapalarından su ve kum akıtıyor alır almaz uhu vs edinip tapaların çevresini kapatın.,1,2
cok begendim buyuk alinmali,1,2
Sorunsuz geldi. Oda için yeterli büyüklükte ancak oldukça  sesli çalışıyor.,1,1
çok güzeller beğendim tavsiye ederim,2,3
"Kalitesiz ürün. Yıllardır filtreyi kendim alıp değiştiriyorum 
İlk defa bu firmadan aldım ve pişman oldum. Değişim öncesi su ölçüm değerim 250 iken, bu filtreleri kullandıktan sonra 200 değer den aşağı düşmedi.",0,3
iyi bir nem sağlasa da vaadettiklerini yerine getirmiyor. makyaj ürünlerinin altına kullanmayın,1,1
Ürünü hiç giymeden yıkadım ve asarken küçük bir defo farkettim ancak satıcı geri dönüş yapmıyor iade için,0,3
fotoğraftaki gibi gelmedi ama genede iyi sayılır.kulakta sabit durmuyor dönüyor.,1,1
Gerçekten gayet hızlı geldiii ve uzun süre kullanımda etkisi var,2,2
Hayatımızı kolaylaştıracak harika Bi ürün herkese tavsiye ederim 😊,2,3
