Review,label,category
Nedendir bilinmez ama 2013 ten kalma i7-3610qm işlemcili laptopuma uyguladıgımda bekledigim etkiyi alamadım. Hatta düzgün süremediğimden emin olamayıp tekrarladım ama sonuç aynı. Belki de soğutucu bloklarda bir sorun vardır bilemiyorum. Ancak kıvamı çok güzel uzun ömürlü kullanılır gibi,1,Genel
Bohça için aldım,1,Elektronik
kızıma almıştım güzül,2,Giyim ve Aksesuar
Çok tatlılar bu fiyata cok uygun,2,Giyim ve Aksesuar
bereketli bir ürün uzun kullanım sağlıyor makyaj sonrası iyi,1,Kozmetik
"2 set sipariş vermiştim 6 kitap gelmesi gerekliydi ama 7 kitapgelmiş hediye olduğunu düşünüyorum, teşekkürler 🌼",2,Kitap / Hobi
"Ürün bir gün içerisinde elime ulaştı, lakin ürün sipariş ettikten sonra sipariş numarasını ve adımı soyadımı satıcıya mesaj attım fosforlu yeşil olanından istediğimi belirttim, karşılığında da firma tamam şeklinde cevap aldım, ama gelen ürün siyah renk",0,Genel
yazı yazılmıstı sorunsuz geldi tek sorun olabilecek şey kordonu sanki bi tık normallerden kısa ama olur diye düşünüyorum kutusu da sert plastik kapağının kenarlDevamını Oku,2,Giyim ve Aksesuar
kesinlikle almayın derim. ben aldım pişman oldum. güya sınıfının en iyisi diye aldım. aldığımda kaydol kazan üzerinden bir de güya 5 yıl herşey dahil garanti yaptırdım. ancak ürünü aldığımda teleskobik borusu hafiften oynuyordu ek yerlerinden. bir de süpürge kendiliğinden sürekli kapanıp açılıyordu. hareketsiz kaldığında otomatik durma özelliğidir diye çok önemsemedim. meğerse arıza imiş. şimdi daha 5 yıl garanti süresinin dolmasına iki yıl varken servise götürdüm her iki arızanın da garanti kapsamı dışında olduğunu söylediler. benden 2100 liralık bir ücret talef ettiler. konuyu tüketici mahkemesine taşıyacağım. sonucu burada gene sizinle paylaşırım.,0,Genel
Aşırı iyi ya ben bir tane aldım kılıflarla beraber hediyede koymuşlar bundan çok teşekkürler,2,Elektronik
Temizlemesi iyi fakat kokusunu hiç beğenmedim sabunsu bir kokusu var 👎,0,Genel
Her zaman ki gibi harika paketleme harika kargo hic erimeden mukemmel kalitede teslim,2,Genel
"çanta duruşu, kullanisi çok iyi, memnun kaldım",2,Elektronik
"Satici kullanılmış urun gonderdi urun kutusu yırtık ütü üstünde tozlar var, gelen urun sıfır olmuyor bilginize",0,Genel
Kalitesizlikten dolayı yapması gereken işi yapamayan ürün. Kısa bir süre sonra kendi kendini yok ediyor! Ne demek istediğimi anlayacaksınız :),0,Genel
renkli olanlar iyi degil,1,Giyim ve Aksesuar
Beklediğimden daha güzel geldi. Kumaşı yumuşak ve kaliteliydi. Bir beden küçük almanızı tavsiye ederim biraz bol oldu,2,Giyim ve Aksesuar
Yorumlara bakarak 1.72 boy 65 kiloya 36 beden aldım kapandı falan ama fermuar açılıp açılıp durdu tam beden alınmalı küçük değil,1,Giyim ve Aksesuar
işyerinde çalışma arkadaşlarım istedi diye aldım maalesef çünkü kafamı şişiyor beynimde ötüyor sesi,0,Genel
Çok iyi beğendim sağlam paketlenmiş,2,Kozmetik
O kadar güzel bir çanta ki aldığımdan beri tek kullandığım çanta diyebilirim tereddütsüz alınabilir,2,Giyim ve Aksesuar
Güzel hoş beğendim,1,Giyim ve Aksesuar
ürün güzel kargolanmisti,1,Kitap / Hobi
Kızım çok sevdi çok güzel zaman geçiriyoruz 😌,1,Kitap / Hobi
Ürün hızlı kargolandı ama paket kirli özensiz ezilmiş şekilde geldi.,0,Genel
"fotoğrafta çok beğenerek almıştım fakat kalitesi iyi değil, iade etmek zorunda kaldım.",0,Giyim ve Aksesuar
"ürünü kızıma aldım çok beğendi fakat doğum gününe yetişmedi, aynı gün aynı anda başka bir ürün aldım 3gün içinde geldi fakat bu bir haftayı buldu. üc yıldız diyDevamını Oku",1,Giyim ve Aksesuar
Fiyata göre değerlendirince pişman olmuyorsunuz aldığınıza. Bi tık daha pahalı olsa kesinlikle değmez,1,Genel
Sözde indirimden aldım. Şu anda nerdeyse yarı fiyatına fiyata satılıyor. Tüketiciyi yanıltmaktır. Kokusunu da beğenmedim.,0,Genel
Ürün patlamıştı ya onun dışında biraz koyu gelebilir,0,Genel
Ürün vuruk geldi. Kargo firması lakayıt. Hem çok geç geldi hem taşıyamayız dediler,0,Genel
İndirimdeyken aldım ama anlamadığım şey neden ürünler yamuk yumuk ve defolu,0,Genel
Laptopta mevcut olan markasız termal macunu temizleyip Arctic sürdüm fakat bi faydasını göremedim. Sıcaklık değerleri aynı değişmedi. Sıradan macunlardan bi farkı yok,0,Genel
Çok fazla uzatmadı benim kirpiklerimi ben çok memnun kalmadım,0,Genel
Vasatın altı bence bir daha almam . Saçı sertleştiriyor sürdüğünüzde ve rahat şekillendirmeyi engelliyor. Neyini sevdiklerini çözemediğim krem,0,Genel
Ürünün orijinal olmadığını düşünüyorum. Kutusunun üstündeki voit bandı ve hologramı çok basit duruyor.,0,Genel
çok kötü gazı kaçmış meyveli gazoz gibi,1,Genel
ürün güzel ama konu takip neyiyse artık gelmedi yani onun gelmesini beklerdim üzüldüm acıkcası ama kitaplar güzel,1,Kitap / Hobi
42 inç onvo tv vidalar büyük geliyor,1,Genel
Çok seviyorum gayet rahattt,2,Giyim ve Aksesuar
Beden büyük,1,Genel
Ürün güzel saate tam oturdu fakat ekran kısmı nokta nokta piksel gibi ekranın netliği biraz bozuk gözüküyor onun dışında sıkıntısı yok,1,Genel
bir beden küçük alınmalı kumaşı kalitesi çok iyi,2,Giyim ve Aksesuar
Çok güzel çok beğendim yumuşacık tam beden 🌸,2,Giyim ve Aksesuar
Hiçbir işe yaramadı. 3 kişi aldık hiçbirimiz etki göremedik meyve suyu niyetine içerseniz alın fazlasıyla şişirilmiş bir ürün paramız çöp oldu.,0,Genel
Daha önce 42 beden aldığım ürünü bu kez 44 aldım dar 40 beden gibi ve bir öncekinde paça ayarlamama gerek kalmamıştı şimdi uzun terzi işi var ilk üründen memnun kaldığım için aldım yanlış beden göndermeler olsun beni bezdirdi bitine önerecrğimi sanmıyorum artık,1,Genel
"Parçaları çok çok küçük. Kızım için tehlikeli olacağından iade ettim. Fakat ürünü hiç Bir şekilde açmamama rağmen iadem kabul edilmedi enteresan bir şekilde, bu satıcıdan alışverişi tavsiye etmiyorum.",1,Genel
Bayıldımmm tam anlamıyla göründüğü gibi diğer renklerini de alıcam 1.58cm 50kiloyum da aldım biraz sıktı s alsam daha iyi olurmuş ama yine de çok iyiii,2,Giyim ve Aksesuar
İdare eder çok bir şey anlamadım,1,Genel
güzel kullanışlı bir ürün,1,Giyim ve Aksesuar
Digital edition kapak tam oturmuyor . Oynuyor. Normal mi böyle olması ?,1,Genel
Cok iyi kesnlkle alın,2,Giyim ve Aksesuar
Açar açmaz delik oluştu var mıydı o an mı oluştu bilmiyorum ama Malesef kaliteli değil,0,Genel
ben iç çamaşırlarımı hep burdan alıyorum ve çok memnunum. çok güzel ve kaliteliler,2,Giyim ve Aksesuar
Gönderilen ürünün fotoğraftaki ile alakası yok.Kalitesiz ve renk vermeyen ürün göndermişler,0,Genel
"Eğitici bir özelliği yok,eğlenceli bir yanı da yok.Sürekli zıpladığı için her yeri acıyor ve buna son vermek için doktora gidiyor.",1,Genel
Çok güzel okul için aldım orta boy içine küçük boy defterler sığıyor,2,Giyim ve Aksesuar
Babam için aldım. Kaliteli ürün. Henüz yıkamadim. Çok beğendi. Teşekkürler.,2,Genel
Sağlam şekilde kısa surede elime ulaştı eylülde kullanmaya baslayacagim,2,Genel
"Ürünün işçiliğinde problem var, içindeki teller iyi ve dengeli sıkılmamış. Bana gönderilende tellerden biri hiç sıkılmamıştı ve bu yüzden ilk kullanımdan tel yerinden çıktı. İyi yorumlara kanmadan önce tekrar düşünün.",0,Genel
sayfaları kopuyo 👎🏼,0,Kitap / Hobi
Kırıldı hemen ama güzeldi ya,0,Giyim ve Aksesuar
"GERCEKTEN BOYLE BİR URUN ARAYİSİ İCİNDEYDİM. MASA BASİNDA CALİSTİGİM İCİN ACAYİP BELİM RAHATSİZ OLUYORDU VE AGRİYORDU DERKEN TAMDA İMDADIMA BU URUN YETİSTİ , BEDevamını Oku",2,Giyim ve Aksesuar
24 tane sipariş verdim 12 tane geldi.Nasil böyle hatalar yapılıyor anlamakta güçlük cekiyorum,0,Genel
hediye paketi yapilicak denmişti sözde ne kadar da sevindim kargo poşeti dışında bişey yoktu 😒,0,Giyim ve Aksesuar
çok beğendim gerçekten mükemmel stok bile yaptım,2,Kozmetik
3 kademe gösterilen ortadaki düğmesi çalışmıyor,1,Genel
Ürün hasarlı kullanilmis geldi,0,Genel
Ürün arızalı geldi . Sıkacak resimde de görüldüğü gibi tam kapanmıyor. İki kol kaymış. Küçük bir sıyrık da var. Limonu tam sıkmıyor. Böyle apaçık görünen arızalı ürünü gönderen satıcıya sıfır puan. Hiç memnun kalmadım.,0,Genel
Ürün için çok kötü diyemem ancak dava oyunlarını sık sık oynayan biriyseniz hikaye biraz yavan gelebilir. Kağıtların kalitesi güzel. Adli tıp raporları gibi şeyler daha iyi hazırlanabilir. Ayrıca bazı yerlerde yazım yanlışları var. Bunlar da düzeltilirse ortaya gerçekten keyif alınabilir bir oyun çıkar. Bu haliyle maalesef çok eğlenceli gelmedi bana.,1,Genel
çok iyi oğluma aldım beğendi bi tane daha alıcam,2,Elektronik
güzel sıfırdan için,1,Kitap / Hobi
Çok güzel bayıldım paketelmesi çok iyiydi,2,Kozmetik
"Locks marka değil Espada geldi ve rengi de yeşil değill turuncu. 2 yıldız o yüzden kırdım. Sesi fena değil, alarm moduna geçtiğinde 10 sn süreyle çalıyor ve 5 sn duruyor eğer titreşim devam ederse tekrardan 10 sn alarm çalıyor. Yanında yedek pili ve anahtarı da var. Tek olumsuz yanı hareket sensörü iyi değil yani alarmın devreye girmesi ya da uyarı sesinin ötmesi için kilidin titreşmesi gerekiyor. Öyle yanında durunca ya da elini uzatınca, etrafında hareket edince ötmüyor.",1,Genel
"Çook iyi bir güneş kremi 🧡 Mat bir görünüm bırakıyor, çok güzel nemlendiriyor ve asla beyaz krem izi bırakmıyor yüzünüzde. Makyajımın altında da gayet iyi duruDevamını Oku",2,Kozmetik
Kalem ortasından ikiye ayrılmış bir şekilde geldi hayret verici,0,Genel
Çok hoş bir tonik. Kokusu da güzel.,2,Genel
Kaska takılacak olan hoparlör yerleri tam kulak hizasında değilse ses verimi çok iyi değil ve kask rüzgar sesi çok alıyor ise bazen çalan şarkıyı bile anlamıyorum. Sadece aynı model ile bağlantı sağlanıyor. Telefonu otomatik açması kullanışlı bir özellik,1,Genel
Ne göz altı torbalarımı geçirdi ne de morlukları. Boşuna bir ürün,0,Genel
çok iyi beyendim hızlı bir şekilde geldi kulanisli herkese tavsiye ediyorum,2,Elektronik
Penyesi ve dikişleri çok güzel. Rahatlıkla kendi bedeninizi alabilirsiniz. Ayrıca hediye için teşekkür ederim.,1,Giyim ve Aksesuar
tahtası güzel ama ayakları kaliteli değil sürekli kullanıma pek uygun bir ürün değil bence,1,Genel
Çok gereksiz bişey bence,0,Kozmetik
gerçekten kaliteli ve özenli. Ve tam bir fp ürünü diyebilirim. ben çok beğendim normalde bu tip standart gözlükler bana hep çok büyük gelir. ama bu gözlükte tamDevamını Oku,2,Giyim ve Aksesuar
"175 boyundayım, 38 bedenim olmasına rağmen biraz küçük oldu.",1,Giyim ve Aksesuar
karardı maleseff,1,Giyim ve Aksesuar
Bağlantı plastiği o kadar dandikki ayağımın değdiği ilk an kırıldı. Her iki tarafı da kırık vaziyette. Daha kaliteli bir şey almanızı öneririm.,1,Genel
çoçugum çok sebdı severek kullanıyorum,2,Kitap / Hobi
Ürün orijinal gibi duruyor ama orijinal etiketi açılmış olarak geldi iade edilen bir Ürün gibi de durmuyor etiketin yırtık gelmesi soru işareti olsada iade etmekle ugrasmadim,0,Genel
Henüz batıklarım tamamen temizlenmedi gerçi düzenli de kullanmadım ama bilemiyorum kokusu sürdükten sonra bıraktığı nem güzel ama ilaç gibi geldi mi bişey diyemDevamını Oku,2,Kozmetik
Kullanılmış ürün göndermişler şaka gibi ikisini de yeni aldım birini tam birisi eksik ve kutuda dökülme yok. Hangi terbiyesiz müşteri kullanıp iade ettiyse ona da pes.,0,Genel
Sıradan bir kurutma makinesi,1,Genel
bayıldım.. harika bişey ürünü kullandım ve çok çok memnun herkes mutlaka kullanmalı bence ve sorunsuz bir şekilde ulaştı elime teşekkür ederm satıcıya 💖,2,Elektronik
kötü kalitesiz,0,Giyim ve Aksesuar
"çamaşırlar kesinlikle small beden değil, satıcıya sormama rağmen satış yapmak için düzgün bilgi vermedi",0,Giyim ve Aksesuar
Kutusuz geldi içinde numara yazan etiketi yok ve tabanında delik çıktı,1,Genel
Asla asla parasini haketmeyen çöp bir ürün firmaya hic yakismadi kusurlu ürünler gonderilmiş ilk yikamada ağzi yüzü kayiyor yan dikiş nerdeyse 10cm öne kayıyor bu kadar da olmaz yani kollar ayri yamuk dikilmiş beden ayri,0,Genel
Krem sipariş verdim gri geldi. Çok özenilmiş gerçekten teşekkürler. İade :),0,Giyim ve Aksesuar
Allah yar ve yardımcınız olsun 🇹🇷,2,Elektronik
Kargolama güzeldi. Küçük bir işçilik hatası vardı. Bir yıldızı onun için kırdım. Ürünü beğendim,2,Genel
Kardeşime hediye aldım ses kalitesi fiyata göre iyi,1,Elektronik
Oyunu çocuklar çok istediği için aldım.Ancak bir kere bile oynamadılar.Çünkü oyunu hiç anlamadılar.Sadece kağıttan oluşan boşu boşuna aldığım bir ürün diyebilirim.Paranız cebinizde kalsın.Sakın almayın.,0,Genel
paketleme güzeldi tavsiye ederim içerik olarak da iyi,2,Kitap / Hobi
pek sağlam değil sizi fazla götürmez,0,Giyim ve Aksesuar
Bekle kpss ben geliyorum,1,Kitap / Hobi
"Ürün normal karton kutuda geldi, kendi özel kutusunda gelmesi gerekiyordu resimdeki gibi. Evde eski kartlarından birini çıkarıp yenilerini koydum, onun için iade etmedim.",0,Genel
Çak kötü bir ürün dolap kapağı çatlak geldi. Ürün hiç tavsiye etmen,0,Genel
tam kalıbında alınırsa harika ürün,2,Giyim ve Aksesuar
Ürün kutusu açık geldi dikkat edilmesi gerekir.,1,Genel
Ucuz diye almayın çok saçma bir boyda ne uzun ne kısa,0,Giyim ve Aksesuar
Arkadaşlar beğenen şaka mı kağıt gibi ipincecik duruşuda kötü fiyatı uygun diye bu bez parçasına para verilmez,0,Giyim ve Aksesuar
ürün çok güzel ve yumuşak kumaşı var çok kullanışlı,2,Giyim ve Aksesuar
hızlı ve güvenilir bir alışveriş oldu. ürün kaliteli. kolay gelsin...,0,Genel
severek kullanıyorum sivilcelere mütüş iyi geliyor,2,Kozmetik
Soyulmuşlardı,0,Giyim ve Aksesuar
Düzenli kullanımda gerçekten çok işe yarıyor,2,Kozmetik
Çok güzel fiyatinin çok üstünde bir çanta kaliteli,2,Giyim ve Aksesuar
Ebatları çok küçük,1,Genel
2 paket sipariş verdim . pakedin birinde 2 adet gözlük gönderildi eksik olan gözlüğü talep ettiğimde bunu sağlamadılar iade etmem istendi. Bunların hepsi zamanDevamını Oku,0,Giyim ve Aksesuar
İp tv de çok büyük problem var. Cihaz sürekli kendini hdmi kapat aç yapıyor. Bazen komple kendini kapatıp açıyor. Araştırmalar sonucu iptv sinyal gücünü karşılayamadığı sonucuna varıldı. Hiç bir şekilde bu sonunun çözümü yok malesef. İp tv için alacaksanız kesinlikle tavsiye etmem. Lakin android cihaz olarak başarılı,0,Genel
Malesef kirik geldi ürün. Sadece kendi kutusundaydi kırılması doğal yani.,0,Genel
"Ürün harika 2.sinifa gidecek olan kizim icin aldim, cok sevdi cok eglenceli buldu. Hemen calismaya basladi 😄 Bende bayildim keske daha önce kesfetseymisim. TopDevamını Oku",2,Kitap / Hobi
güzeller ama çok bol geldi bılegıme,1,Giyim ve Aksesuar
Pek birşey beklemeyin büyük geldi kalıp dar eline giyene yada giydiren elini kırmamak için özen göstermek lazım okadar,0,Genel
koyacağınız alyana s0kayım,1,Genel
Lc yazıyor ama kesinlikle lc değil. Beş para etmez çakma bir marka. Kesinlikle almayın,1,Genel
M beden aldım 59 kiloyum yeni yıkadım daha denemedim ama kalıbının kücük oldugu belli ona göre alın,1,Giyim ve Aksesuar
acayip beğendim sürekli elimin altinda,2,Giyim ve Aksesuar
Günü kurtarmak için alınabilir. Orta tuşları kötü. Yana basıyosun üste basıyor vs.,1,Genel
indirimden aldım çok güzeller teşekkür ederim satıcıya,2,Kitap / Hobi
İşimi görür tavsiye ederim,2,Giyim ve Aksesuar
Bir yil sonra icindeki yay kirildi. Saticisina da ulasmakta zorlaniyorum... Satici DepomX,1,Genel
Ürünler gayet kaliteli duruyor birebir aynı geldi dAha çok renklerini almayı planlıyorum içindeki lastikleri sert saçınızı tutucak bir şekilde kumaşları gayet gDevamını Oku,2,Giyim ve Aksesuar
Oyun gerçekten çok güzel. Ürünle ilgili tek olumsuz detay paketin biraz yırtık olmasıydı,1,Genel
Üründe çizik yok. Hızlı bir şekilde ve televizyona uyumlu olarak geldi. Tahminimden daha iyi oldu fakat bombelenme var ve bu da görüntüyü çok kötü etkiliyor. Bombelenme olmasa çok iyi olacaktı. İnşallah zamanla tam oturur.,0,Genel
Cok yararlı bır kıtap ılk geldıgınde kızımın cok eksıgı varmıs bılmedıgı dedım kıtap sayesınde eksıklerını ogrendı kısa surede smdı 3 yasını da alıcam,2,Kitap / Hobi
fena değil ledleri sağlıklı çalışmıyo auxla bağlayınca ses performası iyi,1,Genel
Dün aldım bugün elime ulaştı yanındaki hediye içinde ayrıca teşekkürler iş yerinde çok iş gördü😁,2,Giyim ve Aksesuar
Gayet güzel fakat 1 beden büyük alabilirsiniz,2,Giyim ve Aksesuar
doğum sonrası göğsü yara olmayan sanırım yokmuş bunu doğum sonraki süreçte tecrübe ettim. bu ürünü baştan beri kullandım fayda etmedi denemediğim hiç bir şey kalmadı garmeston die bi krem ve teramiycen die krem beni bu acıdan kurtardı. 10 gün de falan anca geçiyor. kremin hiç faydasını göremedim. göğsünüzü krem sonrası kuru tutmaya özen gösterin,0,Genel
Çok fazla köpüklü bebekler için uygun değil bence oğlumun poposunda hep köpük kalıyordu birdaha almam ama 60 lı yeşil paketleri çok güzel onu kullanıyorum,0,Genel
Kocaman bir ürün. Kullanışlı bulmadım. Ayakları hantal. Ama sağlam.,1,Genel
Ürün pembe gibi görünüyor ama gelen kahverengi saç kremi,0,Genel
Ben aşırı severek kullanıyorum direkt emiliyor ve beyazlık bırakmıyor tam bir fiyat performans,2,Kozmetik
"Eski yorumlarda yazıldığı gibi yön vermek için kolu bir çocuk asla bastıramaz, çeviremez. ma düz gidip enerjisini atmaya bu paraya is görüyor.",1,Genel
İçeriğine bir göz atıp öyle alın derim.,1,Genel
"Ürünün metal ayak birleşim kısmında delikler tam oturmuyordu, yoğuk ve ek uğraşlar sonucunda oturtmak zorunda kaldım. kalite olarak fiyat performans ürünü değil. Ürün hakkında ilk değerlendirmem bu şekilde. Satıcı ürünü güzel paketlemişti.",0,Genel
